,name,price,rating,processor,cpu_core,ram,ssd,gpu,display,operating_sys,warranty
1520,HP 15s-eq2305AU Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),"₹41,990",59,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1521,HP 15s-eq2304au Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),"₹38,990",54,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1522,HP Chromebook 11MK G9 EE Laptop (MediaTek MT8183/ 4GB/ 32GB eMMC/ Chrome OS),"₹16,200",,MediaTek Kompanio 500 500,Octa Core,4 GB LPDDR4X RAM,32 GB eMMC Storage,Arm Mali-G72 MP3,"11.6 inches, 1366 x 768 pixels",Chrome OS,1 Year Warranty
1523,HP 250 G9 8Y2Y9PA Laptop (Intel Celeron N4500/ 8 GB RAM/ 256GB SSD/ DOS),"₹22,298",43,Intel Celeron N4500,"Dual Core, 2 Threads",8 GB DDR4 RAM,256 GB SSD,Intel Integrated,"15.6 inches, 1366 x 768 pixels",DOS OS,1 Year Warranty
1524,Lenovo ThinkBook 16 G6 21KHA0J6IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹59,990",54,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,Iris Xe Graphics,"16 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1525,HP 15s-fq5331TU Laptop (12th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),"₹48,985",59,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,1 TB SSD,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1526,MSI Raider GE68HX 14VIG-469IN Gaming Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),"₹2,83,990",92,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,1 TB SSD,16 GB NVIDIA GeForce RTX 4090,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
1527,Lenovo Legion Pro 5 83DF003PIN Gaming Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),"₹2,20,000",86,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
1528,MSI Crosshair 16 HX D14VFKG-206IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB RTX4060),"₹1,39,260",79,14th Gen Intel Core i7 14700HX,"20 Cores (8P + 12E), 28 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1440 pixels",Windows 11 OS,2 Year Warranty
1529,HP 250 G9 6S798EA Laptop (Intel Celeron N4500/ 8 GB RAM/ 256GB SSD/ Win 11),"₹23,999",46,Intel Celeron N4500,"Dual Core, 2 Threads",8 GB DDR4 RAM,256 GB SSD,Intel Integrated,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
1530,Asus Zenbook Duo OLED 2024 UX8406MA-QL971WS Laptop (Intel Core Ultra 9 185H/ 32GB/ 2TB SSD/ Win11),"₹1,89,990",75,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5X RAM,2 TB SSD,Intel Arc Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1531,Lenovo LOQ 15IRX9 83DV00BCIN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050),"₹84,990",68,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1532,Lenovo IdeaPad Slim 5 83DC0003IN Laptop (Intel Core Ultra 5 125H/ 16 GB RAM/ 1TB SSD/ Win 11),"₹78,990",52,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
1533,Dell Alienware M16 R2 2024 Gaming Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),"₹2,15,420",80,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GEFORCE RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
1534,Dell Alienware M16 R2 2024 Gaming Laptop (Intel Core Ultra 9 185H/ 16GB/ 1TB SSD/ Win 11/ 8GB RTX4060),"₹1,65,490",74,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GEFORCE RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
1535,Ultimus Pro NU14U5INC43BN-SG Laptop (Celeron N4020c/ 4GB/ 128GB SSD/ Win11 Home),"₹11,990",37,Intel Celeron N4020c,"Dual Core, 2 Threads",4 GB DDR4 RAM,128 GB SSD,Intel Integrated UHD Graphics,"14.1 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
1536,Asus Zenbook Duo OLED 2024 UX8406MA-QL961WS Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11),"₹1,79,990",73,Intel Core Ultra 9 Series 1 185H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1537,HP 15-fd0220TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹50,990",53,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1538,Acer Swift Go 14 SFG14-73T Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),"₹76,999",55,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB  RAM,512 GB SSD,Intel Integrated ARC Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
1539,Acer Predator Helios 16 ‎PH16-72 NH.QNXSI.003 Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB  RTX4070),"₹1,75,700",80,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
1540,Acer Nitro V ANV15-51 NH.QN8SI.001 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹94,990",68,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1541,Lenovo ThinkPad E14 21JKS0LT00 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ DOS),"₹49,990",51,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,"14 inches, 1920 x 1200 pixels",DOS OS,1 Year Warranty
1542,Acer Predator Helios Neo 16 ‎PHN16-72 Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,67,999",80,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
1543,Lenovo IdeaPad Pro 5 83D4002NIN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹1,29,990",64,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 3050,"16 inches, 2048 x 1280 pixels",Windows 11 OS,1 Year Warranty
1544,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 7 5700U/ 16GB/ 1TB SSD/ Win11),"₹45,490",59,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1545,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),"₹39,990",57,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1546,HP 15s-fq5327TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹37,200",55,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1547,Lenovo V14 82TS005DIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),"₹39,350",47,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",DOS OS,1 Year Warranty
1548,HP 15s-fq5329TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹50,499",54,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1549,Asus Vivobook 15 2024 X1504VAP-NJ542WS Laptop (Intel Core 5 Processor 120U/ 16GB/ 512GB SSD/ Win11),"₹49,895",55,Intel Core 5 Processor Series 1 120U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Integrated Intel Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1550,HP Envy x360 ‎14-fc0100TU Laptop (Intel Core Ultra 7 155U/ 32GB/ 1TB SSD/ Win11),"₹1,18,990",73,Intel Core Ultra 7 155U,"12 Cores (2P + 8E + 2LP-E), 14 Threads",32 GB LPDDR5 RAM,1 TB SSD,Integrated Intel Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1551,HP Envy x360 14-fc0106TU Laptop (Intel Core Ultra 7 155U/ 16GB/ 512GB SSD/ Win11),"₹92,499",68,Intel Core Ultra 7 155U,"12 Cores (2P + 8E + 2LP-E), 14 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated Intel Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1552,Lenovo Legion 9i 83AG0044IN Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11/ 16GB Graph),"₹4,52,621",89,13th Gen Intel Core i9 13980HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,2 TB SSD,16 GB NVIDIA GeForce RTX 4090,"16 inches, 3200 x 2000 pixels",Windows 11 OS,1 Year Warranty
1553,HP Victus 15-fa1128TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹71,290",64,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1554,Lenovo IdeaPad 1 82V700ECIN Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),"₹24,990",46,4th Gen Intel Celeron N4020,"Dual Core, 2 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics 600,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty
1555,MSI Cyborg 15 AI A1VEK-050IN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹84,122",68,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
1556,MSI Raider GE78 HX 14VHG-805IN Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 12GB Graph),"₹2,62,990",93,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,2 TB SSD,12 GB NVIDIA GeForce RTX 4080,"17 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
1557,MSI Commercial 14 H A13MG vPro-065IN Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/Win11),"₹84,990",69,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32 GB DDR4 RAM,1 TB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",Windows 11 OS,3 Year Warranty
1558,MSI Katana A15 AI B8VE-418IN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11 /6GB Graph),"₹89,690",70,8th Gen AMD Ryzen 7 8845HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.75 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
1559,MSI Cyborg 15 AI A1VEK-051IN Gaming Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),"₹77,154",66,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB DDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
1560,Apple MacBook Air 2024 MXCT3HN/A Laptop (Apple M3/ 16GB/ 512GB SSD/ MacOS),"₹1,27,990",51,Apple M3,Octa Core (4P + 4E),16 GB  RAM,512 GB SSD,Apple 10 Core GPU,"13.6 inches, 2560 x 1664 pixels",Mac OS,1 Year Warranty
1561,Apple MacBook Air 15 2024 MRYR3HN/A Laptop (Apple M3/ 8GB/ 256GB SSD/ MacOS),"₹99,994",54,Apple M3,Octa Core (4P + 4E),8 GB DDR4 RAM,256 GB SSD,10-Core GPU,"15.3 inches, 2880 x 1864 pixels",Mac OS,1 Year Warranty
1562,MSI Thin A15 AI B7UCX-068IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹55,990",69,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
1563,Lenovo IdeaPad Slim 3 83EM0023IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹56,400",54,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1564,MSI Vector 17 HX A14VHG-806IN Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 12GB Graph),"₹2,54,990",92,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,2 TB SSD,12 GB NVIDIA GeForce RTX 4080,"17 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
1565,MSI Thin A15 AI B7VE-066IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹72,911",71,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
1566,HP Omen 16-wf0179TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹95,990",71,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"16.1 inches, 2560 x 1440 pixels",Windows 11 OS,1 Year Warranty
1567,MSI Modern 15 C13M-080IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),"₹57,990",61,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16 GB DDR4 RAM,1 TB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1568,MSI Modern 14 D13MG-073IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹52,990",59,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
1569,Samsung Galaxy Book 4 Pro 360 NP960QGK-KG2IN Laptop (Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11),"₹1,41,000",70,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics,"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1570,Samsung Galaxy Book 4 Pro 360 NP960QGK-KG1IN Laptop (Intel Core Ultra 7/ 16GB/ 512GB SSD/ Win11),"₹1,47,199",69,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Arc Graphics,"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1571,MSI Prestige 16 AI Studio B1VFG Laptop ( Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 8GB Graphics),"₹1,44,990",81,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
1572,MSI Prestige 13 AI Evo A1MG 2024 Laptop (Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11 Home),"₹92,990",69,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Arc Graphics,"13.3 inches, 2880 x 1800 pixels",Windows 11 OS,2 Year Warranty
1573,Samsung Galaxy Book 4 Pro 14 NP940XGK-KG3IN Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11),"₹1,22,195",72,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5X RAM,1 TB SSD,Intel Arc Graphics,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1574,MSI Prestige 16 AI Studio B1VEG Laptop ( Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 6GB Graphics),"₹1,34,990",80,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,"16 inches, 2560 x 1600 pixels",Windows 11 OS,2 Year Warranty
1575,Samsung Galaxy Book 4 Pro 14 NP940XGK-KG2IN Laptop (Intel Core Ultra 7/ 16GB/ 512GB SSD/ Win11),"₹1,21,999",66,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",16 GB LPDDR5X RAM,512 GB SSD,Intel Arc Graphics,"14 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1576,Lenovo IdeaPad Slim 5 ‎16IMH9 83DC0042IN Laptop (Intel Core Ultra 5/ 16 GB RAM/ 1TB SSD/ Win 11),"₹71,990",48,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Arc Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
1577,Asus ROG Strix SCAR 16 2024 G634JZR-CM932WS Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 12GB Graph),"₹2,77,994",91,14th Gen Intel Core i9 14900HX,"24 Cores (8P + 16E), 32 Threads",32 GB DDR5 RAM,2 TB SSD,12 GB NVIDIA GeForce RTX 4080,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
1578,Dell G15-5530 GN5530D83M6001ORB1 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹74,990",66,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1579,HP 14s-dq5138tu Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹37,990",55,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1580,HP 15-fd0221TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹61,500",52,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1581,HP 15s-fq5330TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹51,989",56,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1582,Dell Vostro 3530 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),"₹34,490",51,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1583,HP Pavilion 15-eh1147AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 1TB SSD/ Win11 Home),"₹69,900",63,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB SSD,AMD Radeon Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1584,HP Pavilion 15-eh1047AU Laptop (Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11 Home),"₹56,990",62,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,1 TB SSD,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1585,Acer Aspire Lite 15 AL15-52 Laptop (12th Gen Core i3/ 16GB/ 1TB SSD/ Win11),"₹38,990",57,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16 GB DDR4 RAM,1 TB SSD,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1586,Lenovo LOQ 15IRX9 83DV007JIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),"₹96,990",66,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1587,Lenovo Ideapad Slim 3 Chromebook 14IAN8 83BN001PHA Laptop (Intel Pentium N100/ 4GB/ 128GB eMMC/ Chrome OS),"₹27,690",35,Intel Pentium N100,"Quad Core, 4 Threads",4 GB LPDDR4X RAM,128 GB eMMC Storage,Intel UHD Graphics,"14 inches, 1366 x 768 pixels",Chrome OS,1 Year Warranty
1588,Lenovo Ideapad Slim 3 Chrome 14M868 82XJ002RHA Laptop (MediaTek Kompanio 520/ 8GB/ 128GB eMMC/ Chrome OS),"₹23,650",30,MediaTek Kompanio 520 Kompanio 520,Octa Core,8 GB LPDDR4X RAM,128 GB eMMC Storage,Arm Mali G52 MC2 2EE Graphics,"14 inches, 1366 x 768 pixels",Chrome OS,1 Year Warranty
1589,Lenovo IdeaPad Slim 3 83EM0026IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹56,899",54,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1590,Lenovo ThinkBook 15 G5 21JF002PIN Laptop (AMD Ryzen 5 7530U/ 8GB/ 512 GB SSD/ Win11),"₹49,999",64,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
1591,HP Spectre x360 16-aa0665TU Laptop (Intel Core Ultra 7/ 32GB/ 2TB SSD/ Win11 Home),"₹1,77,252",80,Intel Core Ultra 7 Series 1 155H,"16 Cores (6P + 8E + 2LP-E), 22 Threads",32 GB LPDDR5x RAM,2 TB SSD,Intel Arc Graphics,"16 inches, 2880 x 1800 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
1592,HP Omen 16-wf1025TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,32,990",79,14th Gen Intel Core i7 14700HX,"20 Cores (8P + 12E), 28 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
